application_id,continent,processing_center,application_date,biometrics_date,biometrics_delay_days,decision_date,processing_days,document_verification_delay,employer,employer_size,salary_usd,applicant_age,education_level,has_job_experience,full_time_flag,case_status,fraud_risk_score,sponsor_country,applicant_country_Argentina,applicant_country_Australia,applicant_country_Bangladesh,applicant_country_Brazil,applicant_country_Canada,applicant_country_Chile,applicant_country_China,applicant_country_Colombia,applicant_country_Egypt,applicant_country_France,applicant_country_Germany,applicant_country_Ghana,applicant_country_India,applicant_country_Italy,applicant_country_Japan,applicant_country_Kenya,applicant_country_Mexico,applicant_country_Netherlands,applicant_country_New Zealand,applicant_country_Nigeria,applicant_country_Pakistan,applicant_country_Philippines,applicant_country_Poland,applicant_country_South Africa,applicant_country_Spain,applicant_country_UAE,applicant_country_UK,applicant_country_USA,visa_type_B1/B2,visa_type_Business,visa_type_F1,visa_type_Family,visa_type_H1B,visa_type_H4,visa_type_J1,visa_type_L1,visa_type_Student (Other),visa_type_Tourist,visa_type_Work (Other)
APP042437,North America,London Consulate,2023-07-24,04-08-2023,11,2023-08-20,27,9,TechSolutions,317,15942,25,Diploma,N,N,Approved,0.389,USA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
APP042438,North America,Hyderabad Consulate,2018-07-01,20-07-2018,19,2018-07-11,10,0,GlobalHire,479,14719,36,Bachelor's,Y,Y,Approved,0.351,Mexico,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
APP042439,Asia,London Consulate,2021-11-29,18-12-2021,19,2022-03-08,99,9,GlobalHire,443,44026,24,High School,N,Y,Approved,0.36,Bangladesh,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
APP042440,Oceania,Toronto Consulate,2020-12-18,07-01-2021,20,2021-03-22,94,17,InfoCorp,470,16098,38,Master's,Y,Y,Approved,0.148,Australia,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
APP042441,Oceania,New York Consulate,2023-11-14,29-11-2023,15,2024-02-14,92,3,FinServ,0,0,24,PhD,Y,N,Approved,0.114,New Zealand,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
APP042442,North America,Sydney Consulate,2023-02-20,14-03-2023,22,2023-06-28,128,2,MediHealth,368,96178,37,Master's,Y,N,Approved,0.15,USA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
APP042443,North America,San Francisco Consulate,2022-09-09,03-10-2022,24,2022-12-09,91,0,EduWorld,291,7973,24,Bachelor's,Y,Y,Denied,0.174,Canada,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
APP042444,Africa,Toronto Consulate,2018-08-31,08-10-2018,38,2018-11-17,78,3,MediHealth,782,57685,27,Diploma,N,Y,Denied,0.22,Egypt,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
APP042445,Asia,Delhi Consulate,2023-06-08,04-07-2023,26,2023-08-05,58,3,FinServ,1470,28797,27,Bachelor's,N,N,Approved,0.255,Japan,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
APP042446,South America,Tokyo Consulate,2019-02-07,24-02-2019,17,2019-02-22,15,4,FinServ,496,15071,36,Master's,Y,N,Approved,0.194,Chile,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
APP042447,Africa,Chennai Consulate,2023-08-20,05-09-2023,16,2023-11-10,82,0,BuildIt,255,25119,39,Master's,Y,Y,Approved,0.143,Ghana,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
APP042448,Asia,Paris Consulate,2024-11-26,30-12-2024,34,2025-03-03,97,14,FinServ,117,5550,17,Bachelor's,Y,N,Approved,0.134,India,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
APP042449,Oceania,San Francisco Consulate,2021-08-25,28-09-2021,34,2021-11-22,89,5,EduWorld,1252,52886,34,High School,Y,Y,Approved,0.146,New Zealand,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
APP042450,South America,Dubai Consulate,2023-02-27,27-02-2023,0,2023-07-02,125,2,FinServ,0,0,21,Bachelor's,Y,Y,Approved,0.109,New Zealand,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
APP042451,North America,Dubai Consulate,2022-03-14,04-04-2022,21,2022-08-02,141,4,InfoCorp,572,32483,41,Bachelor's,N,Y,Approved,0.164,Mexico,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
APP042452,Europe,Tokyo Consulate,2025-03-22,26-03-2025,4,2025-06-13,83,5,GlobalHire,243,15269,25,PhD,Y,Y,Approved,0.143,Italy,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
APP042453,Europe,San Francisco Consulate,2019-07-11,22-07-2019,11,2019-08-15,35,4,TechSolutions,213,5391,40,Bachelor's,N,Y,Approved,0.209,France,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
APP042454,Oceania,Tokyo Consulate,2019-02-02,24-02-2019,22,2019-02-19,17,2,InfoCorp,8752,24050,34,Diploma,N,N,Approved,0.287,Australia,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
APP042455,Oceania,Bangalore Consulate,2019-04-01,01-04-2019,0,2019-05-08,37,0,TechSolutions,1493,14214,34,Bachelor's,Y,Y,Approved,0.236,New Zealand,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
APP042456,Europe,Chicago Consulate,2020-05-24,24-05-2020,0,2020-07-11,48,2,FinServ,0,0,34,Master's,Y,N,Approved,0.259,New Zealand,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
APP042457,Oceania,Mumbai Consulate,2022-03-23,25-04-2022,33,2022-06-16,85,1,FinServ,0,0,29,Bachelor's,Y,Y,Denied,0.147,New Zealand,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
APP042458,North America,Hyderabad Consulate,2023-12-03,14-12-2023,11,2024-01-28,56,10,MediHealth,800,29536,26,High School,N,Y,Approved,0.341,USA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
APP042459,Europe,Hyderabad Consulate,2018-03-19,13-04-2018,25,2018-07-01,104,6,MediHealth,330,27960,40,Master's,Y,Y,Approved,0.257,Spain,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
APP042460,Africa,Toronto Consulate,2022-08-31,14-09-2022,14,2022-12-11,102,4,EduWorld,963,35407,21,Bachelor's,Y,N,Approved,0.179,Nigeria,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
APP042461,Asia,New York Consulate,2022-02-02,26-02-2022,24,2022-03-27,53,11,BuildIt,86,13384,32,Master's,N,Y,Approved,0.215,India,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
APP042462,Asia,Bangalore Consulate,2024-09-27,09-10-2024,12,2024-11-07,41,1,FinServ,1015,17767,32,Bachelor's,N,Y,Approved,0.348,Bangladesh,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
APP042463,North America,Delhi Consulate,2023-02-21,28-02-2023,7,2023-04-19,57,3,BuildIt,860,14222,49,Diploma,Y,Y,Denied,0.226,Canada,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
APP042464,Asia,Sydney Consulate,2020-12-10,10-12-2020,0,2021-03-25,105,1,InfoCorp,424,9441,21,Bachelor's,N,Y,Approved,0.126,China,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
APP042465,Oceania,Paris Consulate,2022-02-19,18-03-2022,27,2022-05-21,91,5,MediHealth,497,88722,33,Bachelor's,Y,Y,Approved,0.115,Australia,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
APP042466,Asia,London Consulate,2019-12-15,22-12-2019,7,2020-01-19,35,11,FinServ,0,0,35,PhD,Y,Y,Approved,0.191,New Zealand,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
APP042467,Oceania,Berlin Consulate,2018-06-07,16-06-2018,9,2018-11-12,158,1,InfoCorp,25,55179,44,Bachelor's,Y,Y,Approved,0.065,New Zealand,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
APP042468,Europe,Tokyo Consulate,2020-07-11,08-08-2020,28,2020-08-13,33,3,FinServ,0,0,34,PhD,Y,Y,Approved,0.234,New Zealand,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
APP042469,Asia,Sydney Consulate,2024-11-07,07-11-2024,0,2024-12-29,52,0,InfoCorp,486,20727,34,Bachelor's,N,N,Approved,0.169,UAE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
APP042470,South America,Tokyo Consulate,2024-04-17,26-04-2024,9,2024-05-07,20,9,InfoCorp,206,24786,34,Master's,Y,Y,Approved,0.273,Colombia,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
APP042471,Asia,Toronto Consulate,2023-03-20,18-04-2023,29,2023-04-12,23,1,EduWorld,175,24499,26,Bachelor's,N,Y,Approved,0.267,Philippines,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
APP042472,North America,Sydney Consulate,2021-03-04,04-03-2021,0,2021-06-29,117,7,FinServ,93,17724,49,Diploma,N,N,Approved,0.265,Mexico,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
APP042473,Africa,Toronto Consulate,2021-08-28,04-09-2021,7,2021-09-13,16,3,MediHealth,760,27460,24,Bachelor's,Y,Y,Approved,0.254,Kenya,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
APP042474,Oceania,Sydney Consulate,2020-01-05,28-01-2020,23,2020-02-06,32,2,EduWorld,104,18334,44,Bachelor's,Y,N,Approved,0.19,New Zealand,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
APP042475,Asia,Sydney Consulate,2023-09-24,24-09-2023,0,2024-03-03,161,11,FinServ,0,0,44,Diploma,Y,Y,Approved,0.075,New Zealand,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
APP042476,Oceania,Chennai Consulate,2021-01-02,22-01-2021,20,2021-03-03,60,3,InfoCorp,705,33306,46,Master's,Y,N,Withdrawn,0.169,Australia,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
APP042477,Oceania,Dubai Consulate,2024-07-25,09-08-2024,15,2024-10-13,80,3,EduWorld,1177,42386,27,Master's,N,Y,Approved,0.189,New Zealand,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
APP042478,South America,Hyderabad Consulate,2022-03-06,29-03-2022,23,2022-03-24,18,14,FinServ,0,0,28,Master's,Y,Y,Approved,0.183,New Zealand,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
APP042479,South America,Dubai Consulate,2022-07-09,24-07-2022,15,2022-10-22,105,2,InfoCorp,1966,13831,19,Bachelor's,N,N,Denied,0.231,Colombia,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
APP042480,Oceania,Toronto Consulate,2025-06-17,24-06-2025,7,2025-10-24,129,12,FinServ,1682,101114,23,Master's,Y,N,Approved,0.079,Australia,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
APP042481,Oceania,San Francisco Consulate,2021-01-03,18-01-2021,15,2021-03-23,79,6,GlobalHire,2822,45055,27,Master's,Y,N,Approved,0.172,New Zealand,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
APP042482,Africa,Delhi Consulate,2022-11-23,24-11-2022,1,2023-02-10,79,0,TechSolutions,208,71375,23,Bachelor's,Y,Y,Approved,0.24,South Africa,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
APP042483,Oceania,London Consulate,2020-12-11,29-12-2020,18,2021-04-14,124,2,FinServ,0,0,34,Master's,Y,N,Approved,0.125,New Zealand,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
APP042484,North America,Sydney Consulate,2023-09-12,15-09-2023,3,2023-12-17,96,3,MediHealth,370,18874,20,Bachelor's,N,Y,Approved,0.172,Canada,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
APP042485,North America,Delhi Consulate,2022-01-08,08-01-2022,0,2022-03-17,68,1,FinServ,168,4554,21,High School,Y,Y,Approved,0.188,Mexico,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
APP042486,North America,Chicago Consulate,2021-12-26,11-01-2022,16,2022-05-24,149,2,MediHealth,1267,78832,26,Master's,N,Y,Denied,0.099,Canada,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
APP042487,Oceania,San Francisco Consulate,2019-02-18,22-02-2019,4,2019-06-21,123,9,FinServ,267,7718,17,High School,Y,Y,Approved,0.241,Australia,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
APP042488,Asia,Bangalore Consulate,2022-12-27,13-01-2023,17,2023-03-30,93,2,FinServ,321,87415,21,High School,Y,N,Denied,0.208,China,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
APP042489,Oceania,San Francisco Consulate,2020-05-26,06-06-2020,11,2020-08-26,92,13,GlobalHire,979,12496,37,Bachelor's,N,Y,Approved,0.242,New Zealand,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
APP042490,Africa,Chicago Consulate,2020-12-17,02-01-2021,16,2021-03-02,75,27,FinServ,1326,22908,59,Bachelor's,Y,Y,Approved,0.148,Kenya,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
APP042491,North America,Chicago Consulate,2019-01-18,14-02-2019,27,2019-04-11,83,3,EduWorld,430,20906,38,Bachelor's,Y,Y,Approved,0.143,USA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
APP042492,Africa,Mumbai Consulate,2019-11-08,24-11-2019,16,2020-01-07,60,3,FinServ,416,1000,23,Bachelor's,Y,N,Approved,0.163,Kenya,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
APP042493,Africa,Mumbai Consulate,2020-12-03,28-12-2020,25,2021-03-10,97,4,InfoCorp,21,24527,18,Bachelor's,N,Y,Approved,0.154,Nigeria,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
APP042494,Africa,Bangalore Consulate,2021-01-10,20-01-2021,10,2021-02-15,36,2,BuildIt,528,23435,28,Bachelor's,Y,Y,Approved,0.181,Nigeria,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
APP042495,Africa,Sydney Consulate,2022-10-18,18-10-2022,0,2023-01-08,82,10,BuildIt,1241,17247,39,PhD,Y,Y,Approved,0.261,Nigeria,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
APP042496,Asia,London Consulate,2022-02-01,01-02-2022,0,2022-02-08,7,4,TechSolutions,718,26051,36,Diploma,Y,N,Approved,0.31,Philippines,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
APP042497,South America,Berlin Consulate,2024-10-14,14-10-2024,0,2025-03-14,151,1,BuildIt,231,59505,26,Bachelor's,N,N,Approved,0.141,Chile,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
APP042498,North America,Dubai Consulate,2022-12-16,31-12-2022,15,2023-02-02,48,2,FinServ,0,0,38,Master's,Y,Y,Approved,0.283,New Zealand,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
APP042499,Africa,Tokyo Consulate,2023-07-07,24-07-2023,17,2023-09-28,83,9,FinServ,0,0,32,Bachelor's,Y,Y,Approved,0.135,New Zealand,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
APP042500,Europe,Paris Consulate,2022-08-25,12-09-2022,18,2023-01-02,130,14,EduWorld,141,3825,22,Bachelor's,N,Y,Approved,0.088,Spain,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
APP042501,Europe,Delhi Consulate,2018-10-07,24-10-2018,17,2018-12-05,59,8,GlobalHire,2069,16340,44,Diploma,Y,Y,Approved,0.189,Poland,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
APP042502,Africa,Bangalore Consulate,2022-07-09,30-07-2022,21,2022-07-29,20,9,FinServ,0,0,30,Bachelor's,Y,N,Withdrawn,0.277,New Zealand,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
APP042503,North America,Chicago Consulate,2020-09-07,20-09-2020,13,2020-10-05,28,2,FinServ,478,12416,34,PhD,N,N,Approved,0.217,Canada,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
APP042504,Africa,Sydney Consulate,2025-05-01,01-05-2025,0,2025-06-24,54,12,InfoCorp,3581,12646,25,Master's,Y,Y,Denied,0.221,Egypt,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
APP042505,Europe,Paris Consulate,2020-06-01,19-06-2020,18,2020-08-24,84,2,TechSolutions,770,3095,21,Bachelor's,Y,N,Approved,0.156,UK,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
APP042506,Asia,Berlin Consulate,2019-08-06,16-08-2019,10,2019-08-16,10,3,FinServ,0,0,40,High School,N,Y,Approved,0.318,New Zealand,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
APP042507,North America,London Consulate,2022-02-25,24-03-2022,27,2022-05-03,67,0,GlobalHire,649,11708,25,Master's,N,N,Denied,0.253,USA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
APP042508,North America,Paris Consulate,2023-08-20,27-08-2023,7,2023-09-03,14,0,InfoCorp,8158,20655,61,Bachelor's,Y,Y,Approved,0.341,Canada,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
APP042509,Africa,Paris Consulate,2024-03-19,25-03-2024,6,2024-03-26,7,4,FinServ,0,0,18,Master's,Y,N,Approved,0.204,New Zealand,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
APP042510,South America,New York Consulate,2022-01-18,18-01-2022,0,2022-02-17,30,1,FinServ,0,0,36,Bachelor's,Y,N,Approved,0.269,New Zealand,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
APP042511,South America,Chicago Consulate,2021-12-12,04-01-2022,23,2022-03-31,109,1,BuildIt,504,43395,32,Diploma,Y,Y,Withdrawn,0.129,Argentina,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
APP042512,North America,Dubai Consulate,2023-06-05,05-06-2023,0,2023-09-17,104,3,GlobalHire,1486,5370,21,Bachelor's,N,Y,Denied,0.175,USA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
APP042513,Europe,Sydney Consulate,2020-01-02,20-01-2020,18,2020-02-06,35,1,FinServ,0,0,31,Bachelor's,Y,N,Approved,0.212,New Zealand,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
APP042514,Oceania,Delhi Consulate,2019-09-23,04-10-2019,11,2019-10-28,35,0,FinServ,0,0,19,Bachelor's,N,Y,Approved,0.185,New Zealand,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
APP042515,Oceania,Chennai Consulate,2024-08-28,09-09-2024,12,2025-01-06,131,6,InfoCorp,185,8196,17,Bachelor's,N,N,Approved,0.174,New Zealand,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
APP042516,Asia,London Consulate,2020-04-30,03-05-2020,3,2020-06-27,58,3,BuildIt,624,22762,35,Master's,Y,N,Approved,0.319,China,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
APP042517,Asia,Bangalore Consulate,2020-09-18,12-10-2020,24,2020-11-03,46,5,GlobalHire,136,2851,29,Bachelor's,Y,Y,Denied,0.198,Bangladesh,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
APP042518,Oceania,Chennai Consulate,2019-03-22,16-04-2019,25,2019-03-29,7,4,MediHealth,164,15290,47,Bachelor's,Y,N,Approved,0.245,New Zealand,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
APP042519,South America,Berlin Consulate,2020-09-16,22-09-2020,6,2020-09-21,5,1,InfoCorp,462,24611,20,PhD,Y,Y,Approved,0.233,Argentina,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
APP042520,Asia,London Consulate,2019-05-24,07-06-2019,14,2019-06-19,26,1,MediHealth,731,17009,42,Bachelor's,N,Y,Approved,0.361,UAE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
